base_id,symbolic_formula,dex1,dex2,dex3,launch_surface,terminal_surface,positional_reading,normalized_terminal,normalized_formula,equivalence_group,existing_matched_object,coarticulated_in_corpus,classification,same_wording_collapses,representation_confidence,notes
OOUT-SOUT-SIN,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP OUT,SAME OUT,SAME IN,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ105,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SOUT-SIN,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],OP OUT,SAME OUT,SAME IN,toe,toe,OP,OP,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ106,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SOUT-SIN,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],OP OUT,SAME OUT,SAME IN,toe,toe,FAR,OP,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ106,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SOUT-SOUT,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP OUT,SAME OUT,SAME OUT,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ107,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SOUT-SOUT,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP OUT,SAME OUT,SAME OUT,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ107,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SOUT-SOUT,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP OUT,SAME OUT,SAME OUT,toe,toe,OP,OP,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ108,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SOUT-SOUT,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP OUT,SAME OUT,SAME OUT,toe,toe,FAR,OP,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ108,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SOUT-OIN,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],OP OUT,SAME OUT,OP IN,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ109,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SOUT-OIN,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],OP OUT,SAME OUT,OP IN,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ109,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SOUT-OIN,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],OP OUT,SAME OUT,OP IN,toe,toe,OP,OP,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],EQ110,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SOUT-OIN,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],OP OUT,SAME OUT,OP IN,toe,toe,FAR,OP,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],EQ110,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SOUT-OOUT,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP OUT,SAME OUT,OP OUT,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ111,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SOUT-OOUT,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP OUT,SAME OUT,OP OUT,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ111,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-SOUT-OOUT,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],OP OUT,SAME OUT,OP OUT,toe,toe,OP,OP,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ112,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-SOUT-OOUT,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],OP OUT,SAME OUT,OP OUT,toe,toe,FAR,OP,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ112,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OIN-SIN,TOE > OP OUT [DEX] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP OUT,OP IN,SAME IN,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ113,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OIN-SIN,TOE > OP OUT [DEX] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP OUT,OP IN,SAME IN,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ113,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OIN-SIN,TOE > OP OUT [DEX] > OP IN [DEX] > SAME IN [DEX] > OP TOE [DEL],OP OUT,OP IN,SAME IN,toe,toe,OP,OP,TOE > OP OUT [DEX] > OP IN [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ114,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OIN-SIN,TOE > OP OUT [DEX] > OP IN [DEX] > SAME IN [DEX] > OP TOE [DEL],OP OUT,OP IN,SAME IN,toe,toe,FAR,OP,TOE > OP OUT [DEX] > OP IN [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ114,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OIN-SOUT,TOE > OP OUT [DEX] > OP IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP OUT,OP IN,SAME OUT,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > OP IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ115,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OIN-SOUT,TOE > OP OUT [DEX] > OP IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP OUT,OP IN,SAME OUT,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > OP IN [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ115,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OIN-SOUT,TOE > OP OUT [DEX] > OP IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP OUT,OP IN,SAME OUT,toe,toe,OP,OP,TOE > OP OUT [DEX] > OP IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ116,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OIN-SOUT,TOE > OP OUT [DEX] > OP IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP OUT,OP IN,SAME OUT,toe,toe,FAR,OP,TOE > OP OUT [DEX] > OP IN [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ116,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OIN-OIN,TOE > OP OUT [DEX] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],OP OUT,OP IN,OP IN,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ117,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OIN-OIN,TOE > OP OUT [DEX] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],OP OUT,OP IN,OP IN,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ117,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OIN-OIN,TOE > OP OUT [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],OP OUT,OP IN,OP IN,toe,toe,OP,OP,TOE > OP OUT [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],EQ118,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OIN-OIN,TOE > OP OUT [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],OP OUT,OP IN,OP IN,toe,toe,FAR,OP,TOE > OP OUT [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],EQ118,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OIN-OOUT,TOE > OP OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP OUT,OP IN,OP OUT,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ119,predator|tapping_double_leg_over,yes,B,,high,formula identity carried by 2 active names
OOUT-OIN-OOUT,TOE > OP OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP OUT,OP IN,OP OUT,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ119,predator|tapping_double_leg_over,yes,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OIN-OOUT,TOE > OP OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > OP TOE [DEL],OP OUT,OP IN,OP OUT,toe,toe,OP,OP,TOE > OP OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ120,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OIN-OOUT,TOE > OP OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > OP TOE [DEL],OP OUT,OP IN,OP OUT,toe,toe,FAR,OP,TOE > OP OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ120,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OOUT-SIN,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP OUT,OP OUT,SAME IN,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ121,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OOUT-SIN,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],OP OUT,OP OUT,SAME IN,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],EQ121,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OOUT-SIN,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],OP OUT,OP OUT,SAME IN,toe,toe,OP,OP,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ122,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OOUT-SIN,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],OP OUT,OP OUT,SAME IN,toe,toe,FAR,OP,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME IN [DEX] > OP TOE [DEL],EQ122,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OOUT-SOUT,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP OUT,OP OUT,SAME OUT,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ123,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OOUT-SOUT,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],OP OUT,OP OUT,SAME OUT,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],EQ123,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OOUT-SOUT,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP OUT,OP OUT,SAME OUT,toe,toe,OP,OP,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ124,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OOUT-SOUT,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],OP OUT,OP OUT,SAME OUT,toe,toe,FAR,OP,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL],EQ124,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OOUT-OIN,TOE > OP OUT [DEX] > OP OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],OP OUT,OP OUT,OP IN,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > OP OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ125,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OOUT-OIN,TOE > OP OUT [DEX] > OP OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],OP OUT,OP OUT,OP IN,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > OP OUT [DEX] > OP IN [DEX] > SAME TOE [DEL],EQ125,,,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OOUT-OIN,TOE > OP OUT [DEX] > OP OUT [DEX] > OP IN [DEX] > OP TOE [DEL],OP OUT,OP OUT,OP IN,toe,toe,OP,OP,TOE > OP OUT [DEX] > OP OUT [DEX] > OP IN [DEX] > OP TOE [DEL],EQ126,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OOUT-OIN,TOE > OP OUT [DEX] > OP OUT [DEX] > OP IN [DEX] > OP TOE [DEL],OP OUT,OP OUT,OP IN,toe,toe,FAR,OP,TOE > OP OUT [DEX] > OP OUT [DEX] > OP IN [DEX] > OP TOE [DEL],EQ126,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OOUT-OOUT,TOE > OP OUT [DEX] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP OUT,OP OUT,OP OUT,toe,toe,SAME,SAME,TOE > OP OUT [DEX] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ127,bladerunner|tapping_eggbeater|atomic_eggbeater,yes,B,,high,formula identity carried by 3 active names
OOUT-OOUT-OOUT,TOE > OP OUT [DEX] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],OP OUT,OP OUT,OP OUT,toe,toe,NEAR,SAME,TOE > OP OUT [DEX] > OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],EQ127,bladerunner|tapping_eggbeater|atomic_eggbeater,yes,C,yes,low,"NEAR is receiver-distance wording for the SAME terminal; collapses onto the SAME reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
OOUT-OOUT-OOUT,TOE > OP OUT [DEX] > OP OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],OP OUT,OP OUT,OP OUT,toe,toe,OP,OP,TOE > OP OUT [DEX] > OP OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ128,,,D,,high,"distinct, representable formula; no active object at this identity"
OOUT-OOUT-OOUT,TOE > OP OUT [DEX] > OP OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],OP OUT,OP OUT,OP OUT,toe,toe,FAR,OP,TOE > OP OUT [DEX] > OP OUT [DEX] > OP OUT [DEX] > OP TOE [DEL],EQ128,,,C,yes,low,"FAR is receiver-distance wording for the OP terminal; collapses onto the OP reading, adding no representable distinction; any near/far distance beyond same/op is representation-ambiguous (E)"
